location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
New Caledonia,NCL,2021-07-13,,,,,,569,,,,,1993
New Caledonia,NCL,2021-07-14,,,,,,569,,,,,1993
New Caledonia,NCL,2021-07-15,,,,,,569,,,,,1993
New Caledonia,NCL,2021-07-16,,,,,,569,,,,,1993
New Caledonia,NCL,2021-07-17,,,,,,569,,,,,1993
New Caledonia,NCL,2021-07-18,,,,,,569,,,,,1993
New Caledonia,NCL,2021-07-19,,,,,,569,,,,,1993
New Caledonia,NCL,2021-07-20,123185,64904,58281,,,569,43.15,22.73,20.41,,1993
New Caledonia,NCL,2021-07-21,,,,,,540,,,,,1891
New Caledonia,NCL,2021-07-22,,,,,,511,,,,,1790
New Caledonia,NCL,2021-07-23,,,,,,482,,,,,1688
New Caledonia,NCL,2021-07-24,,,,,,453,,,,,1587
New Caledonia,NCL,2021-07-25,,,,,,424,,,,,1485
New Caledonia,NCL,2021-07-26,,,,,,394,,,,,1380
New Caledonia,NCL,2021-07-27,125742,66159,59583,,,365,44.04,23.17,20.87,,1278
New Caledonia,NCL,2021-07-28,,,,,,416,,,,,1457
New Caledonia,NCL,2021-07-29,,,,,,467,,,,,1636
New Caledonia,NCL,2021-07-30,,,,,,518,,,,,1814
New Caledonia,NCL,2021-07-31,,,,,,570,,,,,1997
New Caledonia,NCL,2021-08-01,,,,,,621,,,,,2175
New Caledonia,NCL,2021-08-02,130078,68509,61569,,,672,45.56,24.0,21.57,,2354
New Caledonia,NCL,2021-08-03,,,,,,695,,,,,2434
New Caledonia,NCL,2021-08-04,,,,,,668,,,,,2340
New Caledonia,NCL,2021-08-05,,,,,,641,,,,,2245
New Caledonia,NCL,2021-08-06,,,,,,614,,,,,2151
New Caledonia,NCL,2021-08-07,,,,,,587,,,,,2056
New Caledonia,NCL,2021-08-08,,,,,,559,,,,,1958
New Caledonia,NCL,2021-08-09,133804,70773,63031,,,532,46.87,24.79,22.08,,1863
New Caledonia,NCL,2021-08-10,,,,,,563,,,,,1972
New Caledonia,NCL,2021-08-11,,,,,,593,,,,,2077
New Caledonia,NCL,2021-08-12,,,,,,624,,,,,2186
New Caledonia,NCL,2021-08-13,,,,,,654,,,,,2291
New Caledonia,NCL,2021-08-14,,,,,,685,,,,,2399
New Caledonia,NCL,2021-08-15,,,,,,715,,,,,2504
New Caledonia,NCL,2021-08-16,139022,73556,65466,,,745,48.7,25.76,22.93,,2610
New Zealand,NZL,2021-02-19,29,29,,,,,0.0,0.0,,,
New Zealand,NZL,2021-02-20,94,94,,,65,65,0.0,0.0,,,13
New Zealand,NZL,2021-02-21,163,162,1,,69,67,0.0,0.0,0.0,,14
New Zealand,NZL,2021-02-22,611,610,1,,448,194,0.01,0.01,0.0,,40
New Zealand,NZL,2021-02-23,969,968,1,,358,235,0.02,0.02,0.0,,49
New Zealand,NZL,2021-02-24,1784,1783,1,,815,351,0.04,0.04,0.0,,73
New Zealand,NZL,2021-02-25,2883,2882,1,,1099,476,0.06,0.06,0.0,,99
New Zealand,NZL,2021-02-26,4492,4491,1,,1609,638,0.09,0.09,0.0,,132
New Zealand,NZL,2021-02-27,5834,5833,1,,1342,820,0.12,0.12,0.0,,170
New Zealand,NZL,2021-02-28,6717,6716,1,,883,936,0.14,0.14,0.0,,194
New Zealand,NZL,2021-03-01,8125,8124,1,,1408,1073,0.17,0.17,0.0,,223
New Zealand,NZL,2021-03-02,9615,9614,1,,1490,1235,0.2,0.2,0.0,,256
New Zealand,NZL,2021-03-03,11599,11598,1,,1984,1402,0.24,0.24,0.0,,291
New Zealand,NZL,2021-03-04,13232,13231,1,,1633,1478,0.27,0.27,0.0,,306
New Zealand,NZL,2021-03-05,14510,14509,1,,1278,1431,0.3,0.3,0.0,,297
New Zealand,NZL,2021-03-06,15113,15111,2,,603,1326,0.31,0.31,0.0,,275
New Zealand,NZL,2021-03-07,15625,15623,2,,512,1273,0.32,0.32,0.0,,264
New Zealand,NZL,2021-03-08,16697,16695,2,,1072,1225,0.35,0.35,0.0,,254
New Zealand,NZL,2021-03-09,18122,18120,2,,1425,1215,0.38,0.38,0.0,,252
New Zealand,NZL,2021-03-10,19437,19435,2,,1315,1120,0.4,0.4,0.0,,232
New Zealand,NZL,2021-03-11,20771,20769,2,,1334,1077,0.43,0.43,0.0,,223
New Zealand,NZL,2021-03-12,21817,21812,5,,1046,1044,0.45,0.45,0.0,,216
New Zealand,NZL,2021-03-13,22572,22562,10,,755,1066,0.47,0.47,0.0,,221
New Zealand,NZL,2021-03-14,23161,23138,23,,589,1077,0.48,0.48,0.0,,223
New Zealand,NZL,2021-03-15,25042,24752,290,,1881,1192,0.52,0.51,0.01,,247
New Zealand,NZL,2021-03-16,27204,26681,523,,2162,1297,0.56,0.55,0.01,,269
New Zealand,NZL,2021-03-17,29213,28324,889,,2009,1397,0.61,0.59,0.02,,290
New Zealand,NZL,2021-03-18,31279,29919,1360,,2066,1501,0.65,0.62,0.03,,311
New Zealand,NZL,2021-03-19,33744,31612,2132,,2465,1704,0.7,0.66,0.04,,353
New Zealand,NZL,2021-03-20,35016,32170,2846,,1272,1778,0.73,0.67,0.06,,369
New Zealand,NZL,2021-03-21,36602,33112,3490,,1586,1920,0.76,0.69,0.07,,398
New Zealand,NZL,2021-03-22,38851,34147,4704,,2249,1973,0.81,0.71,0.1,,409
New Zealand,NZL,2021-03-23,41544,35734,5810,,2693,2049,0.86,0.74,0.12,,425
New Zealand,NZL,2021-03-24,45101,37705,7396,,3557,2270,0.94,0.78,0.15,,471
New Zealand,NZL,2021-03-25,48458,39530,8928,,3357,2454,1.0,0.82,0.19,,509
New Zealand,NZL,2021-03-26,53117,42899,10218,,4659,2768,1.1,0.89,0.21,,574
New Zealand,NZL,2021-03-27,55144,44054,11090,,2027,2875,1.14,0.91,0.23,,596
New Zealand,NZL,2021-03-28,56318,44739,11579,,1174,2817,1.17,0.93,0.24,,584
New Zealand,NZL,2021-03-29,61248,48546,12702,,4930,3200,1.27,1.01,0.26,,664
New Zealand,NZL,2021-03-30,66916,52715,14201,,5668,3625,1.39,1.09,0.29,,752
New Zealand,NZL,2021-03-31,73694,58159,15535,,6778,4085,1.53,1.21,0.32,,847
New Zealand,NZL,2021-04-01,80141,63359,16782,,6447,4526,1.66,1.31,0.35,,939
New Zealand,NZL,2021-04-02,82160,65083,17077,,2019,4149,1.7,1.35,0.35,,860
New Zealand,NZL,2021-04-03,83908,66496,17412,,1748,4109,1.74,1.38,0.36,,852
New Zealand,NZL,2021-04-04,84862,67254,17608,,954,4078,1.76,1.39,0.37,,846
New Zealand,NZL,2021-04-05,86076,68177,17899,,1214,3547,1.78,1.41,0.37,,736
New Zealand,NZL,2021-04-06,91034,71698,19336,,4958,3445,1.89,1.49,0.4,,714
New Zealand,NZL,2021-04-07,98294,76813,21481,,7260,3514,2.04,1.59,0.45,,729
New Zealand,NZL,2021-04-08,106523,83277,23246,,8229,3769,2.21,1.73,0.48,,782
New Zealand,NZL,2021-04-09,113872,88696,25176,,7349,4530,2.36,1.84,0.52,,939
New Zealand,NZL,2021-04-10,117831,91964,25867,,3959,4846,2.44,1.91,0.54,,1005
New Zealand,NZL,2021-04-11,121390,94442,26948,,3559,5218,2.52,1.96,0.56,,1082
New Zealand,NZL,2021-04-12,129157,100487,28670,,7767,6154,2.68,2.08,0.59,,1276
New Zealand,NZL,2021-04-13,137590,107296,30294,,8433,6651,2.85,2.23,0.63,,1379
New Zealand,NZL,2021-04-14,145735,113919,31816,,8145,6777,3.02,2.36,0.66,,1405
New Zealand,NZL,2021-04-15,154469,120810,33659,,8734,6849,3.2,2.51,0.7,,1420
New Zealand,NZL,2021-04-16,163948,127671,36277,,9479,7154,3.4,2.65,0.75,,1484
New Zealand,NZL,2021-04-17,168987,131575,37412,,5039,7308,3.5,2.73,0.78,,1515
New Zealand,NZL,2021-04-18,171052,133053,37999,,2065,7095,3.55,2.76,0.79,,1471
New Zealand,NZL,2021-04-19,178184,138148,40036,,7132,7004,3.7,2.86,0.83,,1452
New Zealand,NZL,2021-04-20,187266,144245,43021,,9082,7097,3.88,2.99,0.89,,1472
New Zealand,NZL,2021-04-21,197449,151002,46447,,10183,7388,4.09,3.13,0.96,,1532
New Zealand,NZL,2021-04-22,207845,157528,50317,,10396,7625,4.31,3.27,1.04,,1581
New Zealand,NZL,2021-04-23,219527,165664,53863,,11682,7940,4.55,3.44,1.12,,1647
New Zealand,NZL,2021-04-24,224183,168939,55244,,4656,7885,4.65,3.5,1.15,,1635
New Zealand,NZL,2021-04-25,226564,170413,56151,,2381,7930,4.7,3.53,1.16,,1644
New Zealand,NZL,2021-04-26,228816,171803,57013,,2252,7233,4.75,3.56,1.18,,1500
New Zealand,NZL,2021-04-27,238825,178605,60220,,10009,7366,4.95,3.7,1.25,,1528
New Zealand,NZL,2021-04-28,249792,185911,63881,,10967,7478,5.18,3.86,1.32,,1551
New Zealand,NZL,2021-04-29,262271,193434,68837,,12479,7775,5.44,4.01,1.43,,1612
New Zealand,NZL,2021-04-30,275662,201808,73854,,13391,8019,5.72,4.18,1.53,,1663
New Zealand,NZL,2021-05-01,281142,205298,75844,,5480,8137,5.83,4.26,1.57,,1687
New Zealand,NZL,2021-05-02,284682,206920,77762,,3540,8303,5.9,4.29,1.61,,1722
New Zealand,NZL,2021-05-03,295415,213169,82246,,10733,9514,6.13,4.42,1.71,,1973
New Zealand,NZL,2021-05-04,309047,221503,87544,,13632,10032,6.41,4.59,1.82,,2080
New Zealand,NZL,2021-05-05,323805,230706,93099,,14758,10573,6.71,4.78,1.93,,2193
New Zealand,NZL,2021-05-06,338832,239906,98926,,15027,10937,7.03,4.97,2.05,,2268
New Zealand,NZL,2021-05-07,355695,250040,105655,,16863,11433,7.38,5.19,2.19,,2371
New Zealand,NZL,2021-05-08,362921,254420,108501,,7226,11683,7.53,5.28,2.25,,2423
New Zealand,NZL,2021-05-09,366261,256146,110115,,3340,11654,7.6,5.31,2.28,,2417
New Zealand,NZL,2021-05-10,378250,263021,115229,,11989,11834,7.84,5.45,2.39,,2454
New Zealand,NZL,2021-05-11,393364,272242,121122,,15114,12045,8.16,5.65,2.51,,2498
New Zealand,NZL,2021-05-12,408645,281766,126879,,15281,12120,8.47,5.84,2.63,,2513
New Zealand,NZL,2021-05-13,424417,291543,132874,,15772,12226,8.8,6.05,2.76,,2535
New Zealand,NZL,2021-05-14,440480,300503,139977,,16063,12112,9.13,6.23,2.9,,2512
New Zealand,NZL,2021-05-15,446707,303919,142788,,6227,11969,9.26,6.3,2.96,,2482
New Zealand,NZL,2021-05-16,450915,306322,144593,,4208,12093,9.35,6.35,3.0,,2508
New Zealand,NZL,2021-05-17,461962,313620,148342,,11047,11959,9.58,6.5,3.08,,2480
New Zealand,NZL,2021-05-18,476742,322894,153848,,14780,11911,9.89,6.7,3.19,,2470
New Zealand,NZL,2021-05-19,492186,331947,160239,,15444,11934,10.21,6.88,3.32,,2475
New Zealand,NZL,2021-05-20,507652,340678,166974,,15466,11891,10.53,7.06,3.46,,2466
New Zealand,NZL,2021-05-21,523204,348944,174260,,15552,11818,10.85,7.24,3.61,,2451
New Zealand,NZL,2021-05-22,531167,353342,177825,,7963,12066,11.01,7.33,3.69,,2502
New Zealand,NZL,2021-05-23,534971,355607,179364,,3804,12008,11.09,7.37,3.72,,2490
New Zealand,NZL,2021-05-24,547943,362837,185106,,12972,12283,11.36,7.52,3.84,,2547
New Zealand,NZL,2021-05-25,565233,372671,192562,,17290,12642,11.72,7.73,3.99,,2622
New Zealand,NZL,2021-05-26,583944,383622,200322,,18711,13108,12.11,7.96,4.15,,2718
New Zealand,NZL,2021-05-27,600810,393486,207324,,16866,13308,12.46,8.16,4.3,,2760
New Zealand,NZL,2021-05-28,621465,404314,217151,,20655,14037,12.89,8.38,4.5,,2911
New Zealand,NZL,2021-05-29,631692,410251,221441,,10227,14361,13.1,8.51,4.59,,2978
New Zealand,NZL,2021-05-30,636893,413574,223319,,5201,14560,13.21,8.58,4.63,,3019
New Zealand,NZL,2021-05-31,651358,422479,228879,,14465,14774,13.51,8.76,4.75,,3064
New Zealand,NZL,2021-06-01,671271,434498,236773,,19913,15148,13.92,9.01,4.91,,3141
New Zealand,NZL,2021-06-02,692226,447049,245177,,20955,15469,14.35,9.27,5.08,,3208
New Zealand,NZL,2021-06-03,715359,461206,254153,,23133,16364,14.83,9.56,5.27,,3393
New Zealand,NZL,2021-06-04,735791,473300,262491,,20432,16332,15.26,9.81,5.44,,3387
New Zealand,NZL,2021-06-05,745338,479503,265835,,9547,16235,15.46,9.94,5.51,,3367
New Zealand,NZL,2021-06-06,750548,483035,267513,,5210,16236,15.56,10.02,5.55,,3367
New Zealand,NZL,2021-06-07,755854,486971,268883,,5306,14928,15.67,10.1,5.58,,3096
New Zealand,NZL,2021-06-08,777692,500063,277629,,21838,15203,16.13,10.37,5.76,,3153
New Zealand,NZL,2021-06-09,789106,507173,281933,,11414,13840,16.36,10.52,5.85,,2870
New Zealand,NZL,2021-06-10,812476,521086,291390,,23370,13874,16.85,10.81,6.04,,2877
New Zealand,NZL,2021-06-11,834021,533050,300971,,21545,14033,17.3,11.05,6.24,,2910
New Zealand,NZL,2021-06-12,845955,540500,305455,,11934,14374,17.54,11.21,6.33,,2981
New Zealand,NZL,2021-06-13,853259,544908,308351,,7304,14673,17.69,11.3,6.39,,3043
New Zealand,NZL,2021-06-14,871158,555264,315894,,17899,16472,18.07,11.51,6.55,,3416
New Zealand,NZL,2021-06-15,893378,568343,325035,,22220,16527,18.53,11.79,6.74,,3427
New Zealand,NZL,2021-06-16,917784,582741,335043,,24406,18383,19.03,12.08,6.95,,3812
New Zealand,NZL,2021-06-17,941052,595721,345331,,23268,18368,19.51,12.35,7.16,,3809
New Zealand,NZL,2021-06-18,961841,607064,354777,,20789,18260,19.95,12.59,7.36,,3787
New Zealand,NZL,2021-06-19,974117,614447,359670,,12276,18309,20.2,12.74,7.46,,3797
New Zealand,NZL,2021-06-20,981424,618411,363013,,7307,18309,20.35,12.82,7.53,,3797
New Zealand,NZL,2021-06-21,998903,627479,371424,,17479,18249,20.71,13.01,7.7,,3784
New Zealand,NZL,2021-06-22,1021630,638934,382696,,22727,18322,21.19,13.25,7.94,,3799
New Zealand,NZL,2021-06-23,1046620,652055,394565,,24990,18405,21.7,13.52,8.18,,3817
New Zealand,NZL,2021-06-24,1071041,663499,407542,,24421,18570,22.21,13.76,8.45,,3851
New Zealand,NZL,2021-06-25,1092763,673523,419240,,21722,18703,22.66,13.97,8.69,,3878
New Zealand,NZL,2021-06-26,1107373,681861,425512,,14610,19037,22.96,14.14,8.82,,3948
New Zealand,NZL,2021-06-27,1114401,685451,428950,,7028,18997,23.11,14.21,8.9,,3939
New Zealand,NZL,2021-06-28,1130777,695375,435402,,16376,18839,23.45,14.42,9.03,,3907
New Zealand,NZL,2021-06-29,1151725,706311,445414,,20948,18585,23.88,14.65,9.24,,3854
New Zealand,NZL,2021-06-30,1174605,719257,455348,,22880,18284,24.36,14.92,9.44,,3792
New Zealand,NZL,2021-07-01,1197522,732387,465135,,22917,18069,24.83,15.19,9.65,,3747
New Zealand,NZL,2021-07-02,1217582,742162,475420,,20060,17831,25.25,15.39,9.86,,3698
New Zealand,NZL,2021-07-03,1230282,749543,480739,,12700,17558,25.51,15.54,9.97,,3641
New Zealand,NZL,2021-07-04,1236688,753030,483658,,6406,17470,25.65,15.62,10.03,,3623
New Zealand,NZL,2021-07-05,1252428,760814,491614,,15740,17379,25.97,15.78,10.19,,3604
New Zealand,NZL,2021-07-06,1273340,770405,502935,,20912,17374,26.41,15.98,10.43,,3603
New Zealand,NZL,2021-07-07,1296478,781694,514784,,23138,17410,26.89,16.21,10.68,,3610
New Zealand,NZL,2021-07-08,1321064,794408,526656,,24586,17649,27.4,16.47,10.92,,3660
New Zealand,NZL,2021-07-09,1342645,805483,537162,,21581,17866,27.84,16.7,11.14,,3705
New Zealand,NZL,2021-07-10,1358410,814780,543630,,15765,18304,28.17,16.9,11.27,,3796
New Zealand,NZL,2021-07-11,1366040,819173,546867,,7630,18479,28.33,16.99,11.34,,3832
New Zealand,NZL,2021-07-12,1383770,828757,555013,,17730,18763,28.7,17.19,11.51,,3891
New Zealand,NZL,2021-07-13,1406304,840823,565481,,22534,18995,29.16,17.44,11.73,,3939
New Zealand,NZL,2021-07-14,1431143,854226,576917,,24839,19238,29.68,17.71,11.96,,3989
New Zealand,NZL,2021-07-15,1454898,867088,587810,,23755,19119,30.17,17.98,12.19,,3965
New Zealand,NZL,2021-07-16,1476720,879011,597709,,21822,19154,30.62,18.23,12.39,,3972
New Zealand,NZL,2021-07-17,1493230,888453,604777,,16510,19260,30.97,18.42,12.54,,3994
New Zealand,NZL,2021-07-18,1501926,894080,607846,,8696,19412,31.15,18.54,12.61,,4026
New Zealand,NZL,2021-07-19,1524250,907226,617024,,22324,20069,31.61,18.81,12.8,,4162
New Zealand,NZL,2021-07-20,1554926,925989,628937,,30676,21232,32.24,19.2,13.04,,4403
New Zealand,NZL,2021-07-21,1588904,946800,642104,,33978,22537,32.95,19.63,13.32,,4674
New Zealand,NZL,2021-07-22,1621221,966622,654599,,32317,23760,33.62,20.05,13.57,,4927
New Zealand,NZL,2021-07-23,1652246,986371,665875,,31025,25075,34.26,20.45,13.81,,5200
New Zealand,NZL,2021-07-24,1677018,1003440,673578,,24772,26255,34.78,20.81,13.97,,5445
New Zealand,NZL,2021-07-25,1690973,1012477,678496,,13955,27007,35.07,21.0,14.07,,5601
New Zealand,NZL,2021-07-26,1721488,1033025,688463,,30515,28177,35.7,21.42,14.28,,5843
New Zealand,NZL,2021-07-27,1760369,1060550,699819,,38881,29349,36.51,21.99,14.51,,6086
New Zealand,NZL,2021-07-28,1801908,1089953,711955,,41539,30429,37.37,22.6,14.76,,6310
New Zealand,NZL,2021-07-29,1842015,1118117,723898,,40107,31542,38.2,23.19,15.01,,6541
New Zealand,NZL,2021-07-30,1884012,1149512,734500,,41997,33109,39.07,23.84,15.23,,6866
New Zealand,NZL,2021-07-31,1922465,1178954,743511,,38453,35064,39.87,24.45,15.42,,7271
New Zealand,NZL,2021-08-01,1945032,1196863,748169,,22567,36294,40.33,24.82,15.51,,7526
New Zealand,NZL,2021-08-02,1979989,1222414,757575,,34957,36929,41.06,25.35,15.71,,7658
New Zealand,NZL,2021-08-03,2022709,1252645,770064,,42720,37477,41.95,25.98,15.97,,7772
New Zealand,NZL,2021-08-04,2068135,1285168,782967,,45426,38032,42.89,26.65,16.24,,7887
New Zealand,NZL,2021-08-05,2110292,1314346,795946,,42157,38325,43.76,27.26,16.51,,7948
New Zealand,NZL,2021-08-06,2152264,1344628,807636,,41972,38322,44.63,27.88,16.75,,7947
New Zealand,NZL,2021-08-07,2188863,1372356,816507,,36599,38057,45.39,28.46,16.93,,7892
New Zealand,NZL,2021-08-08,2209226,1388101,821125,,20363,37742,45.81,28.79,17.03,,7827
New Zealand,NZL,2021-08-09,2247739,1414985,832754,,38513,38250,46.61,29.34,17.27,,7932
New Zealand,NZL,2021-08-10,2294695,1446031,848664,,46956,38855,47.59,29.99,17.6,,8057
New Zealand,NZL,2021-08-11,2343470,1477975,865495,,48775,39334,48.6,30.65,17.95,,8157
New Zealand,NZL,2021-08-12,2392400,1510396,882004,,48930,40301,49.61,31.32,18.29,,8357
New Zealand,NZL,2021-08-13,2439192,1541628,897564,,46792,40990,50.58,31.97,18.61,,8500
New Zealand,NZL,2021-08-14,2482673,1571836,910837,,43481,41973,51.48,32.6,18.89,,8704
New Zealand,NZL,2021-08-15,2508216,1590009,918207,,25543,42713,52.01,32.97,19.04,,8858
New Zealand,NZL,2021-08-16,2554325,1620099,934226,,46109,43798,52.97,33.6,19.37,,9083
New Zealand,NZL,2021-08-17,2610013,1655598,954415,,55688,45045,54.12,34.33,19.79,,9341
Nicaragua,NIC,2021-03-01,0,0,,,,,0.0,0.0,,,
Nicaragua,NIC,2021-03-02,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-03,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-04,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-05,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-06,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-07,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-08,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-09,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-10,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-11,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-12,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-13,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-14,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-15,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-16,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-17,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-18,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-19,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-20,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-21,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-22,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-23,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-24,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-25,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-26,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-27,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-28,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-29,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-30,,,,,,1401,,,,,211
Nicaragua,NIC,2021-03-31,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-01,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-02,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-03,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-04,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-05,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-06,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-07,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-08,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-09,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-10,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-11,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-12,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-13,,,,,,1401,,,,,211
Nicaragua,NIC,2021-04-14,61625,61625,,,,1401,0.93,0.93,,,211
Nicaragua,NIC,2021-04-15,,,,,,2251,,,,,340
Nicaragua,NIC,2021-04-16,,,,,,3101,,,,,468
Nicaragua,NIC,2021-04-17,,,,,,3951,,,,,596
Nicaragua,NIC,2021-04-18,,,,,,4801,,,,,725
Nicaragua,NIC,2021-04-19,,,,,,5651,,,,,853
Nicaragua,NIC,2021-04-20,,,,,,6501,,,,,981
Nicaragua,NIC,2021-04-21,,,,,,7350,,,,,1110
Nicaragua,NIC,2021-04-22,,,,,,7350,,,,,1110
Nicaragua,NIC,2021-04-23,,,,,,7350,,,,,1110
Nicaragua,NIC,2021-04-24,135130,135130,,,,7350,2.04,2.04,,,1110
Nicaragua,NIC,2021-04-25,,,,,,6644,,,,,1003
Nicaragua,NIC,2021-04-26,,,,,,5937,,,,,896
Nicaragua,NIC,2021-04-27,,,,,,5230,,,,,789
Nicaragua,NIC,2021-04-28,,,,,,4523,,,,,683
Nicaragua,NIC,2021-04-29,,,,,,3816,,,,,576
Nicaragua,NIC,2021-04-30,,,,,,3109,,,,,469
Nicaragua,NIC,2021-05-01,,,,,,2402,,,,,363
Nicaragua,NIC,2021-05-02,,,,,,2402,,,,,363
Nicaragua,NIC,2021-05-03,,,,,,2402,,,,,363
Nicaragua,NIC,2021-05-04,,,,,,2402,,,,,363
Nicaragua,NIC,2021-05-05,,,,,,2402,,,,,363
Nicaragua,NIC,2021-05-06,,,,,,2402,,,,,363
Nicaragua,NIC,2021-05-07,166350,166350,,,,2402,2.51,2.51,,,363
Nicaragua,NIC,2021-05-08,,,,,,2070,,,,,312
Nicaragua,NIC,2021-05-09,,,,,,1739,,,,,263
Nicaragua,NIC,2021-05-10,,,,,,1408,,,,,213
Nicaragua,NIC,2021-05-11,,,,,,1076,,,,,162
Nicaragua,NIC,2021-05-12,,,,,,745,,,,,112
Nicaragua,NIC,2021-05-13,,,,,,413,,,,,62
Nicaragua,NIC,2021-05-14,,,,,,82,,,,,12
Nicaragua,NIC,2021-05-15,,,,,,82,,,,,12
Nicaragua,NIC,2021-05-16,,,,,,82,,,,,12
Nicaragua,NIC,2021-05-17,,,,,,82,,,,,12
Nicaragua,NIC,2021-05-18,,,,,,82,,,,,12
Nicaragua,NIC,2021-05-19,,,,,,82,,,,,12
Nicaragua,NIC,2021-05-20,,,,,,82,,,,,12
Nicaragua,NIC,2021-05-21,167500,167500,,,,82,2.53,2.53,,,12
Nicaragua,NIC,2021-05-22,,,,,,703,,,,,106
Nicaragua,NIC,2021-05-23,,,,,,1325,,,,,200
Nicaragua,NIC,2021-05-24,,,,,,1946,,,,,294
Nicaragua,NIC,2021-05-25,,,,,,2567,,,,,387
Nicaragua,NIC,2021-05-26,,,,,,3189,,,,,481
Nicaragua,NIC,2021-05-27,,,,,,3810,,,,,575
Nicaragua,NIC,2021-05-28,,,,,,4431,,,,,669
Nicaragua,NIC,2021-05-29,,,,,,4431,,,,,669
Nicaragua,NIC,2021-05-30,,,,,,4431,,,,,669
Nicaragua,NIC,2021-05-31,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-01,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-02,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-03,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-04,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-05,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-06,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-07,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-08,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-09,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-10,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-11,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-12,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-13,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-14,,,,,,4431,,,,,669
Nicaragua,NIC,2021-06-15,,,,,,4431,,,,,669
